Filesystem: -yaffs1- Test: -fileIO- Result: 40075 Cycles
FAILPARAM - Mean Erases: 100, Erase-Deviation: 0, Mean Ionizing Dose: 0, Ionizing Dose Deviation: 0
"pagenumber","erases","writes","reads"
1205,101,202,182
1206,101,202,181
1207,101,202,182
1208,101,202,182
1209,101,202,182
1210,101,202,182
1211,101,202,181
1212,101,202,182
1213,101,202,182
1214,101,202,182
1215,101,202,182
1216,101,203,184
1217,101,203,183
1218,101,202,182
1219,101,202,182
1220,101,202,182
1221,101,202,181
1222,101,202,182
1223,101,202,182
1224,101,202,182
1225,101,202,182
1226,101,202,181
1227,101,202,182
1228,101,202,182
1229,101,202,182
1230,101,202,182
1231,101,202,181
1232,101,202,182
1233,101,202,182
1234,101,202,182
1235,101,202,182
1236,101,202,181
1237,101,202,182
1238,101,202,182
1239,101,202,182
1240,101,202,182
1241,101,202,181
1242,101,202,182
1243,101,202,182
1244,101,202,182
1245,101,202,182
1246,101,202,181
1247,101,202,182
1248,101,202,182
1249,101,202,182
1250,101,202,182
1251,101,202,181
1252,101,202,182
1253,101,202,182
1254,101,202,182
1255,101,202,182
1256,101,202,181
1257,101,202,182
1258,101,202,182
1259,101,202,182
1260,101,202,182
1261,101,202,181
1262,101,202,182
1263,101,202,182
1264,101,202,182
1265,101,202,182
1266,101,202,181
1267,101,202,182
1268,101,202,182
1269,101,202,182
1270,101,202,182
1271,101,202,181
1272,101,202,182
1273,101,202,182
1274,101,202,182
1275,101,202,182
1276,101,202,181
1277,101,202,182
1278,101,202,182
1279,101,202,182
1280,101,203,185
1281,101,203,182
1282,101,202,182
1283,101,202,182
1284,101,202,182
1285,101,202,182
1286,101,202,181
1287,101,202,182
1288,101,202,182
1289,101,202,182
1290,101,202,182
1291,101,202,181
1292,101,202,182
1293,101,202,182
1294,101,202,182
1295,101,202,182
1296,101,202,181
1297,101,202,182
1298,101,202,182
1299,101,202,182
1300,101,202,182
1301,101,202,181
1302,101,202,182
1303,101,202,182
1304,101,202,182
1305,101,202,182
1306,101,202,181
1307,101,202,182
1308,101,202,182
1309,101,202,182
1310,101,202,182
1311,101,202,181
1312,101,202,182
1313,101,202,182
1314,101,202,182
1315,101,202,182
1316,101,202,181
1317,101,202,182
1318,101,202,182
1319,101,202,182
1320,101,202,182
1321,101,202,181
1322,101,202,182
1323,101,202,182
1324,101,202,182
1325,101,202,182
1326,101,202,181
1327,101,202,182
1328,101,202,182
1329,101,202,182
1330,101,202,182
1331,101,202,181
1332,101,202,182
1333,101,202,182
1334,101,202,182
1335,101,202,182
1336,101,202,181
1337,101,202,182
1338,101,202,182
1339,101,202,182
1340,101,202,182
1341,101,202,181
1342,101,202,182
1343,101,202,182
1344,101,203,185
1345,101,203,183
1346,101,202,181
1347,101,202,182
1348,101,202,182
1349,101,202,182
1350,101,202,182
1351,101,202,181
1352,101,202,182
1353,101,202,182
1354,101,202,182
1355,101,202,182
1356,101,202,181
1357,101,202,182
1358,101,202,182
1359,101,202,182
1360,101,202,182
1361,101,202,181
1362,101,202,182
1363,101,202,182
1364,101,202,182
1365,101,202,182
1366,101,202,181
1367,101,202,182
1368,101,202,182
1369,101,202,182
1370,101,202,182
1371,101,202,181
1372,101,202,182
1373,101,202,182
1374,101,202,182
1375,101,202,182
1376,101,202,181
1377,101,202,182
1378,101,202,182
1379,101,202,182
1380,101,202,182
1381,101,202,181
1382,101,202,182
1383,101,202,182
1384,101,202,182
1385,101,202,182
1386,101,202,181
1387,101,202,182
1388,101,202,182
1389,101,202,182
1390,101,202,182
1391,101,202,181
1392,101,202,182
1393,101,202,182
1394,101,202,182
1395,101,202,182
1396,101,202,181
1397,101,202,182
1398,101,202,182
1399,101,202,182
1400,101,202,182
1401,101,202,181
1402,101,202,182
1403,101,202,182
1404,101,202,182
1405,101,202,182
1406,101,202,181
1407,101,202,182
1408,101,203,185
1409,101,203,183
1410,101,202,182
1411,101,202,181
1412,101,202,182
1413,101,202,182
1414,101,202,182
1415,101,202,182
1416,101,202,181
1417,101,202,182
1418,101,202,182
1419,101,202,182
1420,101,202,182
1421,101,202,181
1422,101,202,182
1423,101,202,182
1424,101,202,182
1425,101,202,182
1426,101,202,181
1427,101,202,182
1428,101,202,182
1429,101,202,182
1430,101,202,182
1431,101,202,181
1432,101,202,182
1433,101,202,182
1434,101,202,182
1435,101,202,182
1436,101,202,181
1437,101,202,182
1438,101,202,182
1439,101,202,182
1440,101,202,182
1441,101,202,181
1442,101,202,182
1443,101,202,182
1444,101,202,182
1445,101,202,182
1446,101,202,181
1447,101,202,182
1448,101,202,182
1449,101,202,182
1450,101,202,182
1451,101,202,181
1452,101,202,182
1453,101,202,182
1454,101,202,182
1455,101,202,182
1456,101,202,181
1457,101,202,182
1458,101,202,182
1459,101,202,182
1460,101,202,182
1461,101,202,181
1462,101,202,182
1463,101,202,182
1464,101,202,182
1465,101,202,182
1466,101,202,181
1467,101,202,182
1468,101,202,182
1469,101,202,182
1470,101,202,182
1471,101,202,181
1472,101,203,185
1473,101,203,183
1474,101,202,182
1475,101,202,182
1476,101,202,181
1477,101,202,182
1478,101,202,182
1479,101,202,182
1480,101,202,182
1481,101,202,181
1482,101,202,182
1483,101,202,182
1484,101,202,182
1485,101,202,182
1486,101,202,181
1487,101,202,182
1488,101,202,182
1489,101,202,182
1490,101,202,182
1491,101,202,181
1492,101,202,182
1493,101,202,182
1494,101,202,182
1495,101,202,182
1496,101,202,181
1497,101,202,182
1498,101,202,182
1499,101,202,182
1500,101,202,182
1501,101,202,181
1502,101,202,182
1503,101,202,182
1504,101,202,182
1505,101,202,182
1506,101,202,181
1507,101,202,182
1508,101,202,182
1509,101,202,182
1510,101,202,182
1511,101,202,181
1512,101,202,182
1513,101,202,182
1514,101,202,182
1515,101,202,182
1516,101,202,181
1517,101,202,182
1518,101,202,182
1519,101,202,182
1520,101,202,182
1521,101,202,181
1522,101,202,182
1523,101,202,182
1524,101,202,182
1525,101,202,182
1526,101,202,181
1527,101,202,182
1528,101,202,182
1529,101,202,182
1530,101,202,182
1531,101,202,181
1532,101,202,182
1533,101,202,182
1534,101,202,182
1535,101,202,182
1536,101,203,184
1537,101,203,183
1538,101,202,182
1539,101,202,182
1540,101,202,182
1541,101,202,181
1542,101,202,182
1543,101,202,182
1544,101,202,182
1545,101,202,182
1546,101,202,181
1547,101,202,182
1548,101,202,182
1549,101,202,182
1550,101,202,182
1551,101,202,181
1552,101,202,182
1553,101,202,182
1554,101,202,182
1555,101,202,182
1556,101,202,181
1557,101,202,182
1558,101,202,182
1559,101,202,182
1560,101,202,182
1561,101,202,181
1562,101,202,182
1563,101,202,182
1564,101,202,182
1565,101,202,182
1566,101,202,181
1567,101,202,182
1568,101,202,182
1569,101,202,182
1570,101,202,182
1571,101,202,181
1572,101,202,182
1573,101,202,182
1574,101,202,182
1575,101,202,182
1576,101,202,181
1577,101,202,182
1578,101,202,182
1579,101,202,182
1580,101,202,182
1581,101,202,181
1582,101,202,182
1583,101,202,182
1584,101,202,182
1585,101,202,182
1586,101,202,181
1587,101,202,182
1588,101,202,182
1589,101,202,182
1590,101,202,182
1591,101,202,181
1592,101,202,182
1593,101,202,182
1594,101,202,182
1595,101,202,182
1596,101,202,181
1597,101,202,182
1598,101,202,182
1599,101,202,182
1600,101,203,185
1601,101,203,182
1602,101,202,182
1603,101,202,182
